醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,開賣,備註
5931121304,竟安藥局,新北市瑞芳區民權街６巷１號１樓,121.8069,25.1076,(02)24970925,0,快篩代售時間自08:00~18:30
5931121386,瑞光藥局,新北市瑞芳區明燈路３段７０號１樓,121.8066,25.10814,(02)24972070,0,無
5931121411,長興堂藥局,新北市瑞芳區明燈路３段６９號１樓,121.8055,25.10824,(02)24972050,0,無
5931121466,瑞芳藥局,新北市瑞芳區明燈路３段５９之１及５９之２號,121.8057,25.10812,(02)24966588,0,無
5931130152,博惠藥局,新北市土城區中央路１段２４９巷２０號,121.4463,24.98538,(02)22618337,0,14:00開始販售政府快篩，不發號碼牌
5931130205,瑞益藥局,新北市土城區廣明街６３巷４號,121.4546,24.99356,(02)89668598,0,每天早上8:30開始賣快篩
5931130214,崇愛藥局,新北市土城區永豐路１７號,121.4626,24.98825,(02)22665506,0,無
5931130223,久達藥局,新北市土城區中央路３段４７號,121.4391,24.96977,(02)22696982,0,一至六早上8點營業開賣快篩
5931130241,協成藥局,新北市土城區延吉街３３３號,121.4652,24.98411,(02)22653212,0,快篩大約早上10點賣 現場排隊不發號碼牌
5931130349,祥發藥局,新北市土城區青雲路２５５號,121.4592,24.9809,(02)22655056,0,實名制快篩周一~周六上午8:30起販售，售完為止
5931130358,盛安大藥局,新北市土城區中央路１段２５８號,121.4442,24.98436,(02)22668525,0,無
5931130483,學安藥師藥局,新北市土城區學府路１段２１１號１樓,121.4516,24.98447,(02)22610565,0,無
5931131579,祥安大藥局,新北市土城區立德路４２－１號,121.4636,24.98727,(02)22629707,0,無
5931131864,學府實和藥局,新北市土城區學府路１段１２１號,121.4553,24.98727,(02)22612111,0,連續假期上午執業
5931131882,裕達藥局,新北市土城區延吉街１７１號,121.4697,24.98577,(02)22739328,0,無
5931131908,璨鴻藥局,新北市土城區延和路１９１號,121.4692,24.99035,(02)82622588,0,無
5931132138,心中外藥局,新北市土城區中央路２段１５７號,121.4421,24.97649,(02)22603023,0,快篩販賣時段:6／6日起 下午2點開始販售
5931132165,佳佳藥局,新北市土城區中央路２段２２３－９號２樓,121.4407,24.97319,(02)82614558,0,5／3起實名制快篩販售時間為19:30，採現場排隊（特殊情形例外）
5931132236,善淳藥師藥局,新北市土城區福仁街１９號１樓、B１樓,121.4406,24.97626,(02)82627371,0,無
5931132245,萬昌健保藥局,新北市土城區中央路４段１６０號,121.417,24.95827,(02)22678057,0,快篩 星期一三五下午15:00，二四六18:30 販售
5931132263,立新藥局,新北市土城區光明街５號１樓,121.4421,24.97475,(02)82626111,0,無
5931132272,富柏大藥局,新北市土城區水源街２２號１樓,121.4412,24.97535,(02)82626815,0,無
5931132307,廣昇健保藥師藥局,新北市土城區明德路１段５３號,121.4653,24.98476,(02)22638300,0,無
5931132343,誠安藥局,新北市土城區中央路４段３６號１樓,121.4207,24.96088,(02)22677737,0,快篩代售時段：平日晚上8點，售完為止
5931132389,凱一藥局,新北市土城區裕民路９２巷２１弄８號１樓,121.4501,24.98629,(02)22707679,0,服務時間10:00~21:00，每週二休息。
5931132405,小倉藥局,新北市土城區青雲路１９０號１樓,121.4591,24.98221,(02)22744257,0,快篩發放早上八點領號碼牌，一人卡限一張號碼牌，隨即憑號碼牌購買快篩，賣完為止。
5931132496,惠蒼藥局,新北市土城區中央路２段２１６號１樓,121.4419,24.97549,(02)22606812,0,無
5931132538,宏奇藥局,新北市土城區延吉街１２６號１樓,121.4695,24.98586,(02)82619585,0,無
5931132594,元蒼藥局,新北市土城區學府路１段６９號１樓,121.4571,24.98825,(02)22733868,0,無
5931132601,吉城大藥局,新北市土城區學府路１段２０５號１樓,121.4518,24.98459,(02)22626870,0,★★★每天都有 現領不用等★★★
5931132610,久安藥局,新北市土城區廣明街７０號１樓,121.455,24.9938,(02)89671097,0,無
5931132683,家庭藥師連鎖藥局,新北市土城區裕生路８號１、２樓,121.4483,24.9877,(02)22633601,0,無
5931132727,順儷藥師藥局,新北市土城區延和路１６之３號１樓,121.4644,24.98813,(02)22648655,0,快篩販售時段下午3點
5931132736,大眾藥局,新北市土城區明峰街６巷１號,121.4637,24.98557,(02)22666057,0,無
5931132781,德隆藥局,新北市土城區裕民路１５３號１樓,121.4522,24.98595,(02)22656056,0,依實際庫存代售快篩試劑
5931132807,健業藥局,新北市土城區中央路２段２２３－１０號,121.4407,24.97312,(02)22704798,0,無
5931132816,大康藥局,新北市土城區學府路１段７２號２樓,121.4566,24.98829,(02)22738004,0,無
5931132852,佳霖藥局,新北市土城區學府路１段１７０號１樓,121.4539,24.98661,(02)22641425,0,無
5931132950,美康藥妝藥局,新北市土城區延吉街２５４號１樓,121.4664,24.98465,(02)22616868,0,無
5931133019,學府松藥局,新北市土城區學府路一段３８號１、２樓,121.458,24.98854,(02)82628665,0,無
5931133037,國安健保藥局,新北市土城區延和路１０９號１樓,121.4678,24.99033,(02)22614933,0,無
5931133046,大業藥局,新北市土城區青仁路４１號,121.4599,24.97854,(02)22626791,0,無
5931133064,城康藥局,新北市土城區中央路２段２號１、２樓,121.4429,24.98091,(02)22628171,0,無
5931133108,三豐藥局,新北市土城區永豐路１３５巷８號,121.4672,24.98333,(02)22733766,0,無
5931133126,成康藥局,新北市土城區學府路１段１８８號１樓,121.4532,24.98614,(02)22706596,0,春節期間看診時段請電洽
5931133199,陽光活力藥局,新北市土城區延和路１０３號１樓,121.4675,24.99024,(02)22610590,0,實名制快篩：周一到周六早上八點半，周日早上九點半販售
5931133206,樂利藥局,新北市土城區裕民路７７號１樓,121.4498,24.98751,(02)22630092,0,依實際庫存量代售實名制快篩。
5931133331,城安大藥局,新北市土城區金城路３段４０號,121.4656,24.98639,(02)22646561,0,無
5931133340,大欣藥局,新北市土城區裕民路２５１號,121.4546,24.98305,(02)22653208,0,無
5931133395,順儷金城藥局,新北市土城區金城路３段１４７號１樓,121.4685,24.98831,(02)22621590,0,無
5931133439,志仁藥局,新北市土城區學府路１段１０２號１樓,121.4559,24.98791,(02)22737222,0,因快篩時間不一，為到貨後開始販售，請自備零錢，謝謝
5931133500,菩提藥局,新北市土城區延和路１１４號１樓,121.4673,24.98988,(02)22624866,0,無
5931133519,埔銓藥局,新北市土城區裕民路１６４號１、２樓,121.4522,24.98569,(02)22630230,0,營業時間8:00-22:00
5931133546,宏林保健藥局,新北市土城區裕民路１３４號（１樓）,121.4515,24.98622,(02)82615919,0,無
5931133564,城恩藥局,新北市土城區學成路３４號１樓,121.4527,24.9873,(02)22735808,0,無
5931133591,土城人藥局,新北市土城區中央路２段２１３巷２號１樓,121.4413,24.97392,(02)22705068,0,無
5931133617,芮櫟頂埔大藥局,新北市土城區中央路４段３０號１樓,121.4208,24.96094,(02)22677888,0,無
5931133635,順儷學府藥局,新北市土城區學府路１段１４４巷２號１樓,121.4549,24.98728,(02)22701979,0,無
5931133644,貓頭鷹藥妝藥局,新北市土城區中央路３段８８、９０號１樓,121.4361,24.96702,(02)22695659,0,快篩配送時間不一定，販賣時間依現場公告為主
5931133653,家泰藥局,新北市土城區青雲路１８１號１、２樓,121.4593,24.98285,(02)22749490,0,無
5931133662,中央藥局,新北市土城區中央路２段８４、８６號（１樓）,121.4423,24.97885,(02)22630345,0,快篩實名制，每天16:00開始販售，售完為止。
5931133671,升立藥局,新北市土城區明德路２段１９５號１樓,121.4471,24.98333,(02)22605158,0,無
5931133680,土城金城藥局,新北市土城區裕民路２８０號１、２樓,121.4554,24.982,(02)22631616,0,快篩實名制，每天16:00開始販售，售完為止。
5931140096,華信藥局,新北市蘆洲區民族路１５４號１樓,121.4796,25.08611,(02)22898116,0,如有異動，會張貼門口公告
5931140121,大政藥局,新北市蘆洲區中山二路７５號１樓,121.4733,25.0819,(02)22811126,0,快篩上午8點開始販售
5931140130,欣泰藥局,新北市蘆洲區民族路４０７號,121.469,25.08979,(02)22810177,0,實名制快篩配送不穩定 到貨後盡快開賣  星期日休息
5931140158,全民藥局,新北市蘆洲區中山一路２０１、２０３號,121.4687,25.07655,(02)22837168,0,無
5931140229,天士藥局,新北市蘆洲區中正路３６號,121.4713,25.08237,(02)22818227,0,無
5931140238,謚安中西藥局,新北市蘆洲區永平街６號,121.4596,25.09055,(02)22836375,0,無
5931140318,慧安藥局,新北市蘆洲區長安街２１４號１樓,121.4585,25.08436,(02)28477845,0,實名制快篩依現場公告現場販售
5931140372,上群藥師藥局,新北市蘆洲區民族路２８７號１樓,121.4755,25.09096,(02)22898275,0,口罩販賣時間1100-1300
5931141637,華興藥師藥局,新北市蘆洲區中山一路１８４號１樓,121.4739,25.08104,(02)22893899,0,防疫口罩：早上10點直接販售
5931141726,松展多利日式連鎖藥粧藥局,新北市蘆洲區民族路１６１號,121.4793,25.08817,(02)22882586,0,政府專用快篩每日領用及販售
5931141860,北聯藥局,新北市蘆洲區民族路４５６號１樓,121.4722,25.09197,(02)82866873,0,實名制快篩，每日15:00開始販售，售完為止
5931141904,杏昌藥局,新北市蘆洲區民族路８６號,121.4778,25.0849,(02)82831985,0,無
5931141913,隆生藥局,新北市蘆洲區民族路５２號１樓,121.477,25.08447,(02)22814653,0,無
5931141959,長榮大藥局,新北市蘆洲區長榮路５１號,121.4626,25.08307,(02)82863837,0,實名制快篩販售時間，依配送狀況機動調整。
5931141986,全佑藥局,新北市蘆洲區三民路１１號１樓,121.4757,25.08217,(02)22833032,0,無
5931142018,福您安中西藥局,新北市蘆洲區長安街２４６巷６號１樓,121.458,25.08615,(02)82858322,0,每周日公休日
5931142072,達特藥局,新北市蘆洲區復興路６２號,121.4746,25.08629,(02)82825004,0,無
5931142241,永恩健康藥局,新北市蘆洲區民族路４１４號１樓,121.4744,25.09164,(02)22880379,0,快篩隨時皆可買（領）；如有異動，依現場狀況為準，若有不便敬請見諒
5931142296,蓁美健康藥局,新北市蘆洲區九芎街９０巷２１號,121.4647,25.08116,(02)22827527,0,無
5931142303,康群生活藥局,新北市蘆洲區中正路１０５號１樓,121.4698,25.0841,(02)82835630,0,快篩領取時間每日14:00，現場排隊現場領取，不發號碼牌。
5931142429,世全藥局,新北市蘆洲區民生街１３３號１樓,121.4725,25.07918,(02)22817386,0,無
5931142509,萊康連鎖藥局,新北市蘆洲區中正路１２６號１樓,121.4694,25.08493,(02)82867383,0,營業時間皆有販售
5931142572,幸安藥局,新北市蘆洲區中山二路５３號１樓,121.4739,25.08204,(02)82835389,0,無
5931142634,華安大藥局,新北市蘆洲區長安街４８號１樓,121.4633,25.07973,(02)22881168,0,無
5931142670,陽光幸福藥局,新北市蘆洲區重陽街８８號１樓,121.4821,25.08454,(02)28486566,0,無
5931142778,芯聯藥局,新北市蘆洲區民族路２１０號,121.4798,25.08763,(02)82866803,0,實名制快篩 早上9:30開始販售 售完為止
5931142796,乙安藥局,新北市蘆洲區長安街１７９號１樓,121.4607,25.08158,(02)22888277,0,無
5931142849,康泉藥師藥局,新北市蘆洲區集賢路２２２－４號１樓,121.4827,25.08691,(02)28476990,0,早上8:10開始販售實名制快篩，周日公休
5931142858,愛佳健保藥局,新北市蘆洲區長榮路７５號１樓,121.462,25.08364,(02)22825835,0,週一~週五晚上18:00開始販售實名制快篩，售完為止。週六週日不販售。
5931143051,萊康中華健保藥局,新北市蘆洲區中華街４５－１號１樓,121.4628,25.08114,(02)28486787,0,因業務繁忙人手不足 只有在星期日配發快篩 不便之處 敬請見諒
5931143104,新信義藥局,新北市蘆洲區信義路２６０號１樓,121.4783,25.08678,(02)22885256,0,自費、公費、免費、快篩免排隊現貨中
5931143131,杏一蘆洲長安藥局,新北市蘆洲區長安街１２２號１樓,121.4606,25.08179,(02)82854278,0,快篩周一至周六下午兩點購買
5931143202,蘆洲丁丁藥局,新北市蘆洲區三民路５５９號１樓,121.4624,25.09199,(02)82851962,0,春節假期全年無休！營業時段請參考官網，丁丁藥局關心您！
5931143248,原子藥局,新北市蘆洲區民族路８８號１樓,121.4779,25.08492,(02)82813193,0,原則上早上08:30開門即販售實名制快篩，遇有突發狀況另行公告
5931143257,德康藥局,新北市蘆洲區長榮路１３２號１樓,121.4616,25.08454,(02)82851022,0,無
5931143266,中美永結藥局,新北市蘆洲區長安街１８５號１樓,121.4605,25.08169,(02)22887676,0,無
5931143275,集賢藥局,新北市蘆洲區信義路２２２巷６１號１、２樓,121.4813,25.08535,(02)22882400,0,無
5931143284,宥安藥局,新北市蘆洲區長榮路３８１號２樓,121.4592,25.08947,(02)22823556,0,快篩下午3點半開始販售；兒童免費快篩下午三點半開始領取；星期日全日休息。
5931143300,大樹蘆洲藥局,新北市蘆洲區民族路２６５號１樓,121.4762,25.09063,(02)22810747,0,快篩實名制，每天16:00開始販售，售完為止。
5931143319,大樹長榮藥局,新北市蘆洲區長榮路６１、６１－１號１樓,121.4624,25.0833,(02)28480567,0,無
5931143328,全家藥粧藥局,新北市蘆洲區光華路４號１樓,121.4699,25.08364,(02)22811215,0,無
5931143337,喜得健藥局,新北市蘆洲區中興街５４號１樓,121.4817,25.0874,(02)22886419,0,實名制快篩: 16:00
5931143355,昭陽藥局,新北市蘆洲區復興路２３０號１樓,121.4793,25.08936,(02)82867077,0,可以領健保快篩試劑
5931143364,光禾藥局,新北市蘆洲區民權路１２２號１樓,121.4734,25.08868,(02)28480050,0,無
5931150065,成泰藥局,新北市五股區成泰路１段１４３號,121.4354,25.07308,(02)22924305,0,無
5931150163,德泰藥局,新北市五股區成泰路１段９號,121.4336,25.06674,(02)29095927,0,無
5931151277,永任藥局,新北市五股區水碓路９號１樓,121.4336,25.07236,(02)22911093,0,無
5931151302,宏安藥局,新北市五股區成泰路２段１３６號,121.4382,25.08369,(02)22915932,0,無
5931151437,虹元藥局,新北市五股區自強路５６號,121.4331,25.07364,(02)22925067,0,無
5931151473,百成中西藥師藥局,新北市五股區五福里五福路２０號１樓,121.4343,25.08881,(02)22915531,0,無
5931151482,源昇藥局,新北市五股區五股里成泰路２段６１號２樓,121.4379,25.0836,(02)82952027,0,無
5931151599,闔安藥局,新北市五股區成德里成泰路３段５７９號１樓,121.4522,25.10267,(02)22921143,0,實名制快篩如有配送 早上9點半開賣 採現場排隊制 每日固定78份
5931151606,陽光樂活藥局,新北市五股區成泰路２段１０１－２號１樓,121.4383,25.08436,(02)22928799,0,無
